_unit_id,query,source,product_description
711165892,double stroller,google.com,"With its relaxed, smooth geometry, the Tike Tech CityX3 Twin Stroller offers both luxury and high performance all in one double stroller. The lightweight, oval-shaped frame of the Tike Tech CityX3 Twin Strollerr is great for family outings at the zoo, park and more. The Tike Tech CityX3 Twin Stroller has dual rear suspension for a smooth ride and many child-friendly features, including infant car seat compatibility. The stylish Tike Tech CityX3 Twin Stroller also features 12-inch air filled tires, dual rear parking brakes, one-touch recline, 5-point safety harness systems and more. The front swivel wheel of the Tike Tech CityX3 Twin Stroller makes it especially easy to maneuver around corners. The Tike Tech CityX3 Twin Stroller is for newborns and older with a weight capacity of up to 100 pounds."
711165913,headphones earbuds,google.com,Inland EarLoop Clip-on Earbud: Driver unit: 15mm Frequency response: 20Hz-20KHz Impedance: 32 ohms Sensitivity: 112 +/- 4 dB Max. input: 20mW Cord length: 120cm Connector: 3.5mm stereo plug Stereo earbuds
711165914,headphones earbuds,google.com,"These iEssentials IE-RC-BK Rock Candy Earbuds are ideal for those who value great listening while on the go. These sleek black earbuds are stylish and comfortable. They will remain snugly in the ears during prolonged sessions of jamming. You can listen to music with a renewed sense of purpose with the help of these black earbuds. The simple color coupled with the Rock Candy logo results in a look that could definitely be described as being sleek and hip. They will pair well with your phone, iPod and for that matter most anything you might be wearing."
711165915,headphones earbuds,google.com,"Tangled Cords Are The Problem...Recoil Winders Are The Solution! The Small Recoil Cord Winder INSTANTLY and AutomaticALLY winds, stores and organizes headphones and earbuds (without mics) and most Apple related cords and cables up to 60"" long. Recoil's innovative spring-loaded design completely eliminates the frustration of tangled and unruly cords and will keep your desk, home, purse, backpack and car organized and tangle-free. To use the Recoil Winder, simply fold your cable in half, place the bend onto the winder, give it a small tug and watch your cable get smoothly and instantly wound inside the sleek protective shell. We are all sick and tired of tangled cords and cables, and Recoil Winders will untangle your life once and for all. Recoil Winders are also available in Medium and Large sizes for longer cords and cables, as well as Combo Packs which together are guaranteed to eliminate the frustration of tangled cords and cables once and for all. Get Recoil and Never Fight Tangled Cords Again! Invented and based in Park City, Utah, Recoil products carry 100% satisfaction guarantee. This is the ORIGINAL Automatic Retractable Cord Winder."
711165916,headphones earbuds,google.com,"Skullcandy Ink'd 2 Earbuds. Ink adds permanence. It forces the visual representation of an idea, concept, ideal or experience, and tangibly commemorates it. Like a tattoo, graffiti, or stretch marks. Until you're really ready to commit, go with the INK'D ear buds. Big sound, little price, no visible scarring. Flat cable. Includes 2 silicone gel sizes. Imported."
711165918,headphones earbuds,google.com,"Treat your ears to audio goodness with the Rock Candy Earbuds. The sleek black earbuds are stylish and affordable, and they fit comfortably in the ear for prolonged sessions of easy listening. Listen to music with a renewed sense of purpose with the help of the Rock Candy Earbuds."
711165919,adidas fragance,google.com,"Men Adidas Adidas Ice Dive Gift Set This was launched by the design house of Adidas in the year 2001.The nose behind this fragrance is Philippe Bousseton.Top notes are Kiwi, Lavender, Mad arin Orange, Yuzu, Mint, Grapefruit, Anise, Bergamot ;middle notes are Sandalwood, Patchouli, Geranium.Base notes are Tonka Bean, Muck, Vanilla. Pepper, Amber gris.This fragrance is classified as Aromatic Spicy. 2 pc."
711165921,adidas fragance,google.com,"This was launched by the design house of Adidas in the year 2010.The nose behind this fragrance is Adidas.Top notes are Grapefruit, Mandarin Orange, Basil, Pepper ;middle notes are Lavender, Guaiac Wood, Cypress .Base notes are Patchouli, Incense, Tonka Bean.This fragrance is classified as Woody Spicy. Design house: Adidas Scent name: Adidas Pure Game Launch date: 2010 Gender: Men's Features a blend of grapefruit, mandarin orange, basil, pepper Two-piece set includes One (1) edt spray: 3.4 ounces One (1) deodorant spray: 5 ounces We cannot accept returns on this product. Due to manufacturer packaging changes, product packaging may vary from image shown."
711165933,adidas fragance,google.com,"Mandarin, Green Bergamot, Violet Leaves, White Musk, Freesia, Cardamom, Sandalwood, Patchouli, Green Pear, Coriander, Amber"
711165934,adidas fragance,google.com,"Launched by the design house of Adidas in 1999, Adidas Moves is classified as a refreshing, spicy, lavender, amber fragrance. This masculine scent possesses a blend of jasmin, black peper, and clove. It is recommended for daytime wear."
711165935,adidas fragance,google.com,"This was launched by the design house of Adidas in the year 2010.The nose behind this fragrance is Adidas.Top notes are Grapefruit, Mandarin Orange, Basil, Pepper ;middle notes are Lavender, Guaiac Wood, Cypress .Base notes arePatchouli, Incense, Tonka Bean.This fragrance is classified as Woody Spicy."
711165936,adidas fragance,google.com,"Launched By The Design House Of Adidas In 2008. Adidas Natural Vitality Edt Spray 1.7 Oz For Women Possesses A Blend Of: Violet, Apple, Peach, Sage, Mandarin, Vetiver, Jasmine, Amber, Musk, Vanilla Pink Pepper, Bergamot, Rose. Recommended For Daytime Use."
711165949,cowboy boots,google.com,"Johnny Ringo's Wingtip Design cowboy boots are crafted of supple premium leather, and feature the unique and refined style of a crackle-leather wingtip overlay on the square toe and heel."
711165950,cowboy boots,google.com,"For a look that shows this isnâ€™t your first rodeo, step out in our comfortable Laredo cowboy boots, boasting stud details and a subtle leopard print underlay."
711165951,cowboy boots,google.com,Did you want to be a cowgirl when you grew up? These snip-toe western boots will cause you to kick up your heels! The classic style and stacked heel complete the too-cute boots. From Nomad.
711166034,workout clothes for women,google.com,"Sleek fitted women's bike shorts from our PowerTrain collection. With Double Dryâ„¢ fabric technology for moisture-wicking comfort. Plus PowerFlex stretch for flexible ease of movement. Wear these bike shorts on their own. Or layer them under your loose-fit shorts or pants. Either way, they offer the sleek fit you love and the comfort you demand. Silky Double Dryâ„¢ fabric wicks sweat, keeps you cool and dry. PowerFlex 4-way stretch allows freedom at every turn. Contoured low-rise waist flexes for all-day ease. Tag free for itch-free softness, with stretchy lined gusset, flat non-chafe seams, and versatile 7-inch inseam.FeaturesFabric ContentBody - 87% polyester, 13% spandexLINER - 90% polyester, 10% spandexColor - BlackSize - Large."
711166035,workout clothes for women,google.com,"Our fitness pants are so comfortable, you'll want to wear them before, during and after your workout. The stretch fabric â€“ a breathable blend of polyester and spandex â€“ wicks moisture and dries quickly to keep you cool and comfortable. It retains its shape, resists pilling and is rated at UPF 50+ for reliable sun protection. Zip pocket for your keys or ID. Smooth elastic waistband. Printed label. Imported. Machine wash and dry."
711166036,workout clothes for women,google.com,"Wear it or pack it, this bikini knows how to keep its cool."
711166037,workout clothes for women,google.com,"Sleek fitted women's bike shorts from our PowerTrain collection. With Double Dryâ„¢ fabric technology for moisture-wicking comfort. Plus PowerFlex stretch for flexible ease of movement. Wear these bike shorts on their own. Or layer them under your loose-fit shorts or pants. Either way, they offer the sleek fit you love and the comfort you demand. Silky Double Dryâ„¢ fabric wicks sweat, keeps you cool and dry. PowerFlex 4-way stretch allows freedom at every turn. Contoured low-rise waist flexes for all-day ease. Tag free for itch-free softness, with stretchy lined gusset, flat non-chafe seams, and versatile 7-inch inseam.FeaturesFabric ContentBody - 87% polyester, 13% spandexLINER - 90% polyester, 10% spandexColor - BlackSize - Small."
